Snowball Map,ID,Name,Opening Hours,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Contact Email,Contact Phone,Established,Estimated Employees,Business Phone,Contact Count,Most Common Email,Cuisines (Regional),Price Range
52423,6b770ff79e818322,Hunan Restaurant,"Mon 11am-8:30pm, Tue Closed, Wed-Sun 11am-8:30pm",474 Yonge St,Toronto,ON,M4Y 1X5,Canada,,,,,,,(416) 413-9802,0,,Chinese,$
52424,6bae1e41a0b69cc0,Five Star Restaurant,"Mon 11:30am-9:30pm, Tue Closed, Wed-Fri 11:30am-9:30pm, Sat 1pm-9:30pm, Sun 2pm-9:30pm",965 Dundas St W,Whitby,ON,L1P 1G8,Canada,,,,,,,(905) 430-8822,0,,Chinese,$$$
52425,6bcf95f9f5c4e63e,Pho Mi T&T,Daily 11am-9:30pm,583 Brant St,Burlington,ON,L7R 2G6,Canada,,,phomitandt@gmail.com,,,,(905) 631-1888,0,phomitandt@gmail.com,Vietnamese; Chinese,$
52426,6bd4802735259ee6,Tangs' Kitchen,"Mon Closed, Tue-Sat 11:30am-9pm, Sun 3pm-9pm",379 Goderich St,Saugeen Shores,ON,N0H 2C1,Canada,,,,,,,(519) 832-2228,0,info@tangskitchen.ca,Chinese,
52427,6be85c27a2ea6347,Big Bear Pancakes OK,,222 Spadina Ave,Toronto,ON,M5T 3B3,Canada,,,,,,,(416) 977-9478,0,,Japanese; Chinese,
52428,6c12f0e97f0e982c,Mr. Xu Duck Noodle Soup,Daily 11am-7pm,9390 Woodbine Ave,Markham,ON,L6C 0M5,Canada,,,,,,,(289) 818-2308,0,,Chinese,
52429,6c1935f00ef9fa0a,Foodfun (Thorold),,3250 Schmon Pkwy,Thorold,ON,L2V 4Y6,Canada,,,,,,,(905) 685-8246,0,,Chinese,$
52430,6c33762a07e3a10d,New Garden Restaurant,"Mon Closed, Tue 11am-6pm, Wed-Fri 11am-7pm, Sat-Sun Noon-7pm",779 Division St,Kingston,ON,K7K 4C2,Canada,John,Louie,,,,,(613) 542-5664,1,newgarden779@gmail.com,Chinese,$$
52431,6c73a4acd49c1724,Tomo Japanese Restaurant,"Mon-Fri 11:30am-10pm, Sat Noon-10pm, Sun Noon-9:30pm",9625 Yonge St,Richmond Hill,ON,L4C 5T2,Canada,Henry,Kim,,,,,(905) 770-2129,1,,Japanese,$$
52432,6c7d535fd0b51bbf,Douhua Fish Restaurant,"Mon-Tue 11:30am-9:30pm, Wed Closed, Thu-Sun 11:30am-9:30pm",4401 Sheppard Ave E,Toronto,ON,M1S 1T9,Canada,,,,,,,(647) 344-3630,0,,Chinese,
52433,6c83ddbbe8ce3709,Pokehana,Daily 11:30am-7pm,18 Wilson St,Guelph,ON,N1H 4G5,Canada,,,,,,,(647) 588-9000,0,,Japanese,
52434,6cb18cbe2be824a0,Seau de Crabe,Daily Noon-10pm,670 Eglinton Ave W,Mississauga,ON,L5R 3V2,Canada,,,,,,,(905) 507-0000,0,,Southwestern; Creole; Cajun,
52435,6ce6acfeaa62c109,Ah-So Sushi Altea Toronto,"Mon-Fri 9am-7am, Sat 10am-5am, Sun 9am-7am",25 Ordnance St,Toronto,ON,M6K 0E9,Canada,,,letstalk@ah-sosushi.com,,,,(866) 417-8744,0,letstalk@ah-sosushi.com,Japanese,
52436,6ce724b63be6073b,Ko Hyang House,,33 Bayfield St,Barrie,ON,L4M 3A6,Canada,Sherrill,Aspin,,,,,(705) 726-8989,1,kohyanghouse@gmail.com,Korean; Japanese,$$
52437,6d05e1122f5768ed,Spice and Aroma,Daily 11:30am-10:30pm,5929 Yonge St,Toronto,ON,M2M 3V7,Canada,,,,,,,(647) 885-3866,0,,Chinese,$
52438,6d06f14393526493,Golden Palace Restaurant,"Mon-Thu 4pm-9pm, Fri-Sat 4pm-10pm, Sun 2pm-9pm",9886 Torbram Rd,Brampton,ON,L6S 3L9,Canada,Kwan,Trieu,,,,,(905) 791-7700,1,,Chinese,$$
52439,6d1b3b7b58ecd128,Hong Kong Kitchen,"Mon-Sat 11am-8:30pm, Sun Noon-8:30pm",16630 Bayview Ave,Newmarket,ON,L3X 1X2,Canada,John,Chan,,,,,(905) 715-7755,1,,Chinese; Thai,$
52440,6d271cd0037ab54a,Valerie,"Mon-Tue 5pm-10pm, Wed 5pm-11pm, Thu 5pm-Midnight, Fri 3pm-2am, Sat-Sun Noon-1am",111 Princes' Blvd,Toronto,ON,M6K 3C3,Canada,Jia,Zou,,,,,(647) 475-9286,1,reservations@valerietoronto.ca,Japanese,
52441,6d99bfebe3b2cd21,Dragon City Chinese Restaurant,"Mon-Thu 11am-9pm, Fri 11am-10pm, Sat Noon-10pm, Sun Noon-9pm",970 Franklin Blvd,Cambridge,ON,N1R 8R3,Canada,,,,,,,(519) 623-6188,0,,Chinese,$
52442,6db286ca522e226b,Orchid Sushi,"Mon-Fri 11am-9pm, Sat-Sun 4pm-9pm",445 Laurier Ave W,Ottawa,ON,K1R 0A2,Canada,,,,,2013,,(613) 695-5588,0,orchid_sushi@yahoo.ca,Japanese,$$
52443,6dd707c572418ba2,House of Salmon,,39 Cathedral High St,Markham,ON,L6C 0P1,Canada,,,,,,,(905) 480-0887,0,,Japanese,
52444,6e0ed2204fc5c872,Great Wall Restaurant,"Mon-Thu 3pm-10pm, Fri-Sun 3pm-Midnight",190 Kenilworth Ave N,Hamilton,ON,L8H 4S2,Canada,Hui Qian,Tan,,,,,(905) 549-2229,1,,Chinese,$
52445,6e29fb2ce584c90e,Oo-Kinza Fish House,,325 Bamburgh Cir,Toronto,ON,M1W 3Y1,Canada,,,,,,,(416) 493-3888,0,,Japanese,$$$
52446,6e32f212a0d09d0c,Peak Top Cuisine,"Mon-Fri 11am-10pm, Sat-Sun 10:30am-10pm",3255 Rutherford Rd,Vaughan,ON,L4K 5Y5,Canada,,,,,,,(905) 738-0838,0,,Chinese,$$
52447,6eba98a58df774ef,China Garden Chinese Restaurant,"Mon-Tue 2pm-9:30pm, Wed 4pm-9:30pm, Thu-Sun 2pm-9:30pm",6291 Main St,Whitchurch-Stouffville,ON,L4A 1G5,Canada,,,,,,,(905) 642-2288,0,,Chinese,$
52448,6f0e9df0494b1de7,Wan You Dim Sum,"Mon-Tue 11am-6pm, Wed-Sat 11am-6am, Sun Closed",4438 Sheppard Ave E,Toronto,ON,M1S 5V9,Canada,,,,,,,(647) 886-5233,0,,Chinese,
52449,6f22ab709206e106,Lai's Restaurant,Daily 3pm-8pm,27 Broadway Ave,Wawa,ON,P0S 1K0,Canada,Laile,Wu,,,,,(705) 856-4592,1,,Chinese,
52450,6f377497006f6a86,Sakana House,"Mon-Thu 11am-10pm, Fri-Sat 11am-10:30pm, Sun 11am-10pm",347 Cundles Rd E,Barrie,ON,L4M 0G9,Canada,,,sakanahouse@hotmail.com,,,,(705) 721-0880,0,sakanahouse@hotmail.com,Japanese,$$
52451,6f50ed09c46d80dc,General Tso's Kitchen,"Mon-Thu 3pm-11:30pm, Fri 3pm-1am, Sat 3:30pm-1am, Sun 3pm-11:30pm",7045 Yonge St,Markham,ON,L3T 2A6,Canada,,,,,,,(905) 889-9777,0,,Chinese; Thai,$
52452,6f649e0fd72ff98a,9 Queen,Daily 1pm-1am,9 Queen St E,Brampton,ON,L6W 2A7,Canada,,,,,2019,,(905) 874-8688,0,info@9queen.ca,Chinese,$$
52453,6f8b4641d2f729c9,Ming Ming Chinese Food Restaurant,"Mon 2pm-7pm, Tue Closed, Wed-Sun 11am-8pm",4253 HWY-7,Asphodel-Norwood,ON,K0L 2W0,Canada,,,,,,,(705) 639-5311,0,,Chinese,$
52454,6f8f86e30eb9cbd6,Sanwei Malatang,,630 Yonge St,Toronto,ON,M4Y 1Z8,Canada,,,,,,,(647) 877-0608,0,,Chinese,
52455,6f9254ed9f192859,CheolGaBang,"Mon-Tue 11:30am-9:30pm, Wed Closed, Thu-Sun 11:30am-9:30pm",10255 Yonge St,Richmond Hill,ON,L4C 3B2,Canada,,,,,,,(905) 508-0093,0,,Korean; Chinese,$$
52456,6f97f1b75dbfb01d,The Ravenous Taotie,Daily Noon-8pm,735 Wonderland Rd N,London,ON,N6H 4L1,Canada,,,,,,,(519) 601-8728,0,,Chinese,$
52457,6faf38c79e3d2fa3,Hockey Sushi,"Mon-Thu 11am-9pm, Fri-Sat 11am-9:30pm, Sun 11am-9pm",4055 Carling Ave,Ottawa,ON,K2K 2A4,Canada,Leo,Lin,,,,,(613) 270-1122,1,hockeysushikanata@gmail.com,Japanese,$$
52458,6fb401097a015c73,Jinsei Ramen,"Mon-Sat 11am-3pm, Sun Closed",300 Laurier Ave W,Ottawa,ON,K1A 1J2,Canada,,,,,,,(613) 563-1111,0,,Japanese,
52459,6fbb196d6004fa42,Zao Men Kan,"Mon-Thu Noon-Midnight, Fri-Sat Noon-3am, Sun Noon-Midnight",3365 Steeles Ave E,Toronto,ON,M2H 0A7,Canada,,,,,,,(416) 491-8886,0,,Chinese,
52460,6fc886e99e716e44,Ni Ji Sushi,"Mon-Thu 11:30am-3pm 4pm-9:30pm, Fri-Sat 11:30am-3pm 4pm-10pm, Sun Closed",1095 Ellesmere Rd,Toronto,ON,M1P 2W9,Canada,Sang-Kyu,Kang,,,,,(416) 755-3335,1,,Japanese,$$
52461,6fc9a06bef59fa26,Bear Sushi,,700 Bay St,Toronto,ON,M5G 1Z6,Canada,,,,,,,(416) 977-3777,0,,Japanese; Chinese,
52462,6fcd51e2841c07e6,Yee's Hand Pulled Noodle,,24 Wellesley St W,Toronto,ON,M4Y 2X6,Canada,,,,,,,(647) 508-3777,0,,Chinese,$
52463,6fcf885cfb0df8ee,Umai Sushi,"Tue-Wed Closed, Thu-Mon 11:30am-7:30pm",8339 Kennedy Rd,Markham,ON,L3R 5T5,Canada,,,,,,,(647) 886-2655,0,,Japanese,$$
52464,6ff1e8559126a38c,Hakka Khazana,"Mon-Thu Noon-10pm, Fri-Sat Noon-10:30pm, Sun Noon-10pm",735 Twain Ave,Mississauga,ON,L5W 1X1,Canada,Deepak,Shrestha,,,,,(905) 956-6111,1,everestconventioncentre250@gmail.com,Indian; Chinese,$$
52465,7001183c6931eb03,Silver Wok,"Mon 11am-9pm, Tue Closed, Wed-Fri 11am-9pm, Sat-Sun Noon-9pm",373 King St E,Kingston,ON,K7K 2Y1,Canada,James,Lee,,,,,(613) 544-6634,2,,Chinese,$$
52466,70125b5b0884b7ed,Cynthia's Chinese Restaurant,"Mon-Thu 11:30am-10pm, Fri-Sat 11:30am-10:30pm, Sun 11:30am-10pm",16715 Yonge St,Newmarket,ON,L3X 1X4,Canada,Cynthia,Lam,,,1993,,(905) 836-8113,1,info@cynthiaschinese.com,Chinese,$$
52467,7059d7c465243675,Tasty Kitchen,"Mon-Tue 11:30am-9pm, Wed Closed, Thu-Sun 11:30am-9pm",1177 Central Pkwy W,Mississauga,ON,L5C 4P3,Canada,Alice,Kwan,,,,,(905) 803-8882,1,mississaugatastykitchen@gmail.com,Chinese,$
52468,7092143ff5c6856f,East City Chinese Food Take Out,"Mon 4pm-9pm, Tue-Sun 11am-9pm",1130 Fennell Ave E,Hamilton,ON,L8T 1S5,Canada,Arthur,Greenspoon,,,,,(905) 387-6116,1,eastcitychinesefood2021@gmail.com,Chinese,$
52469,70950646446a62c6,Sushi By K,"Mon Noon-9pm, Tue Closed, Wed-Thu Noon-9pm, Fri Noon-10pm, Sat 4pm-10pm, Sun 4pm-9pm",874 Eglinton Ave E,Toronto,ON,M4G 2L1,Canada,,,sushibyk@gmail.com,,,,(416) 901-8130,0,sushibyk@gmail.com,Japanese,$
52470,70bd30d44d35d8b7,Oriental,"Mon Closed, Tue-Thu 11am-9pm, Fri 11am-10pm, Sat Noon-10pm, Sun 3pm-9pm",162 Market St,Brantford,ON,N3T 3A5,Canada,Peter,Mark,,,,,(519) 756-6061,1,,Chinese,$$
52471,70c92e99dec402c4,Bourbon Street Grill,"Mon-Fri 10am-9pm, Sat 10am-8pm, Sun 10am-5pm",1105 Wellington Rd S,London,ON,N6E 1V4,Canada,,,,,,,(519) 668-8838,0,,Creole; Cajun,
52472,70edb8df4cade44d,Katsugyu Takeout Shop{Sheng Niu teikuautoZhuan Men Dian },,134 Dundas St E,Toronto,ON,M5B 1E2,Canada,,,,,,,(416) 203-8778,0,,Japanese,$
52473,71018e990081e5d2,Gyugyuya,"Mon Closed, Tue-Sun 11am-7:30pm",4300 Steeles Ave E,Markham,ON,L3R 0Y5,Canada,,,,,,,(905) 604-9030,0,,Japanese,$
52474,710bd17d7623d568,Food Kulture Bistro,"Mon-Sat 11am-7pm, Sun Closed",136 Orton Park Rd,Toronto,ON,M1G 3H1,Canada,Germaine,L,,,2018,,(416) 289-1162,1,,Caribbean; Cajun,$$
52475,711410b2d217567e,Egg Roll King,"Mon-Sat 11am-9pm, Sun Closed",85 Courtland Ave E,Kitchener,ON,N2G 2T6,Canada,Kaylen,Bruce,,,1995,,(519) 749-9869,1,,Chinese,$
52476,71369319b7a3c669,Sapporo Restaurant,,96 Main St E,Hamilton,ON,L8N 1G3,Canada,,,,,,,(905) 527-1668,0,,Japanese; Chinese,
52477,71448256dd6659da,The Sushi California,"Mon-Fri 11:30am-3pm 4:30pm-10pm, Sat 1pm-10pm, Sun Closed",128 University Ave W,Windsor,ON,N9A 5N9,Canada,,,,,,,(519) 258-0806,0,,Japanese,$$
52478,716e2b0e5a6387fb,5885 BBQ,"Mon-Fri 4pm-2:30am, Sat-Sun Noon-2:30am",3278 Midland Ave,Toronto,ON,M1V 0C9,Canada,,,,,,,(416) 321-5885,0,,Chinese,$$
52479,718a0c953b256722,Winner House,Daily 3pm-11pm,1 Tartan Dr,Ottawa,ON,K2J 2W7,Canada,Stephen,Yee,,,,,(613) 825-6565,1,,Chinese; Thai,$
52480,718d30fea36d17d6,Lai Lai Chinese Food,"Mon-Thu 4pm-10pm, Fri-Sat 4pm-10:30pm, Sun Closed",449 McArthur Ave,Ottawa,ON,K1K 1G3,Canada,Tony,Tong,,,,,(613) 741-4011,1,,Chinese,$
52481,719015e21dc5adc9,Dalchini Hakka Chinese Restaurant,,1090 Peter Robertson Blvd,Brampton,ON,L6R 3B3,Canada,,,,,,,(905) 799-8707,0,,Chinese,
52482,71be580a1f9c56ba,Kozy Sushi,"Mon-Sat 11am-8:30pm, Sun Closed",17830 Leslie St,Newmarket,ON,L3Y 3E5,Canada,,,kozynewmarket@gmail.com,,,,(289) 366-3012,0,kozynewmarket@gmail.com,Japanese,
52483,71bf9daced72848e,Jian Hong Yuen BBQ House,Daily 8:30am-8pm,1661 Denison St,Markham,ON,L3R 6E4,Canada,,,,,,,(905) 513-2688,0,,Chinese,
52484,71e286a1c24892b9,Danbam Izakaya,"Mon Closed, Tue-Sat 5:30pm-2:30am, Sun 5:30pm-2am",15 Spring Garden Ave,Toronto,ON,M2N 3G1,Canada,,,,,,,(416) 512-9014,0,,Korean; Japanese,
52485,71ee15dd72043fa7,Mr. Wong Chinese Restaurant,Daily 11am-9:30pm,91 Rylander Blvd,Toronto,ON,M1B 5M5,Canada,,,,,,,(416) 289-7788,0,,Chinese,$$
52486,72028270184edef5,Mr. Gao's Gardens,"Mon 10:30am-8pm, Tue Closed, Wed-Sun 10:30am-8pm",3040 Don Mills Rd E,Toronto,ON,M2J 3C1,Canada,,,,,,,(416) 491-5010,0,,Chinese,
52487,7210d39d5a1c976f,Class Resto Lounge,"Mon-Thu Closed, Fri-Sat 9pm-3am, Sun Closed",1111 Barmac Dr,Toronto,ON,M9L 1X4,Canada,Anthony,Dover,,,,,(647) 547-9020,1,info@classrestolounge.ca,Creole; Caribbean; Cajun,$$
52488,72338d1881378d32,Aji Izakaya,"Mon-Thu 11am-10pm, Fri-Sat 11am-10:30pm, Sun 11:30am-9:30pm",561 Hespeler Rd,Cambridge,ON,N1R 6J4,Canada,,,,,,,(519) 267-8881,0,,Japanese,$$
52489,725ca276b9755a1e,Iron Chef,Daily 11am-7pm,495 York Rd,Niagara-on-the-Lake,ON,L0S 1J0,Canada,,,,,,,(905) 935-8080,0,junqing.gu@ironchefexpress.ca,Japanese,$
52490,72620887dfbb2f5d,Dagu Rice Noodle,,115 Dundas St W,Toronto,ON,M5G 1C4,Canada,,,,,,,(416) 901-9208,0,,Chinese,$$
52491,7266fa23edc9b986,Ichiban Sushi,"Mon-Fri 11:30am-10pm, Sat 1pm-10pm, Sun 3pm-10pm",750 King St W,Toronto,ON,M5V 1N3,Canada,Hyekyung,Kim,,,,,(416) 203-7990,1,,Japanese,$$
52492,7277b8379cfd48f6,Mr. & Mrs. Bao,Daily 11am-10:15pm,9200 Weston Rd,Vaughan,ON,L4H 2P8,Canada,,,,,,,(905) 553-6766,0,,Chinese; Thai,$
52493,729fab829c5f94b0,Kung Fu Noodle,"Mon-Wed 11am-9pm, Thu Closed, Fri-Sun 11am-9pm",3229 HWY-7,Markham,ON,L3R 3P9,Canada,Qiang,Z,,,2016,,(416) 900-0592,1,kungfunoodlecanada@gmail.com,Chinese,$
52494,72aecfbde0e450c9,Fifth Avenue Bar & Grill,"Mon-Thu 9:30am-8pm, Fri 9:30am-9pm, Sat 9:30am-8pm, Sun 9:30am-9pm",68 Front St,Sioux Lookout,ON,P8T 1A3,Canada,,,5th.ave.bar.grill@gmail.com,,,,(807) 737-3443,0,5th.ave.bar.grill@gmail.com,Chinese,$$
52495,72b0ca48ce2edf6f,Tokyo Sushi,"Mon-Sat 11:30am-10pm, Sun Closed",33 St Joseph St,Toronto,ON,M4Y 1J8,Canada,,,,,,,(416) 513-0002,0,,Japanese,$$
52496,72cb6e29a93a7a09,Artisan Plus,,122 Dundas St W,Toronto,ON,M5G 1C3,Canada,,,,,,,(416) 599-3189,0,,Chinese,$
52497,72e2740ca0747532,Chinese Bakery,Daily 8:30am-7pm,433 Dundas St W,Toronto,ON,M5T 1G6,Canada,,,,,,,(416) 260-0305,0,,Chinese,$
52498,730138dd80dd18a3,Hui Ru Lou Ji Wo Huo Guo Wai Yu Lau Restaurant,"Mon 4pm-3am, Tue Closed, Wed-Sun 4pm-3am",3290 Midland Ave,Toronto,ON,M1V 3Z9,Canada,,,,,,,(416) 293-7050,0,,Chinese,
52499,730859476218e9db,Kim Vietnamese Restaurant,"Mon 10am-7pm, Tue Closed, Wed-Sun 10am-7pm",546 Dundas St W,Toronto,ON,M5T 1H3,Canada,Kim,Wong,,,,,(416) 596-8589,1,,Japanese; Vietnamese,$
52500,7320bac00c0fd400,Sushi-Q Guelph,"Mon-Fri 10am-8pm, Sat 10am-6pm, Sun 11am-5pm",435 Stone Rd W,Guelph,ON,N1G 2X6,Canada,,,,,,,(519) 767-5556,0,,Japanese,
52501,7323922a4ab119b3,Savoury House Chinese Cuisine,,24 W Front St,Stirling-Rawdon,ON,K0K,Canada,,,,,,,(613) 395-1288,0,,Chinese,$$
52502,7336a122070d49a6,The Food Quotient,"Mon Closed, Tue 10:30am-2pm 3:30pm-8pm, Wed-Thu Closed, Fri 10:30am-2pm 3:30pm-8pm, Sat Noon-8pm, Sun Closed",15 Fisherman Dr,Brampton,ON,L7A 1B7,Canada,,,,,2018,,(647) 232-8599,0,goodfood@thefoodquotient.ca,Indian; American; Creole; Cajun,$
52503,73648ae0edaa4423,Chow's Garden,"Mon Closed, Tue-Sun 11am-8pm",328 10th St,Hanover,ON,N4N 1P3,Canada,,,,,,,(519) 364-3102,0,contact@chowsgarden.ca,Chinese,$$
52504,73871e4945f3497a,Katsu Japanese Restaurant,"Mon-Thu Noon-10pm, Fri-Sat Noon-11pm, Sun Noon-10pm",572 Danforth Ave,Toronto,ON,M4K 1R1,Canada,,,,,,,(416) 466-3388,0,,Japanese,$$
52505,7392a0fd95096782,Seor Ak San,"Mon Noon-11pm, Tue Closed, Wed-Thu Noon-11pm, Fri-Sat Noon-1am, Sun Noon-11pm",686 Bloor St W,Toronto,ON,M6G 1L2,Canada,,,,,,,(416) 516-1210,0,,Japanese; Chinese,
52506,73c4456cd0d0d832,Taal Fine Indian Cuisine,"Mon-Thu 11:30am-9pm, Fri 11:30am-10pm, Sat Noon-10pm, Sun Noon-9pm",578 Colborne St,Brantford,ON,N3S 3P6,Canada,Lakhi,Dosanjh,,,,,(519) 752-3788,1,,Indian; Chinese,$$
52507,73c556fac6680f19,Dragon Garden,Daily 11am-8pm,354 King St W,Prescott,ON,K0E 1T0,Canada,Don,Szeto,,,,,(613) 925-4981,2,,Chinese,$$
52508,73e30e70287b360e,Hing Wah Restaurant,"Mon-Tue Closed, Wed-Sun 3pm-9pm",1 Bell St,Carleton Place,ON,K7C 1V8,Canada,Cho,Chen,,,,,(613) 253-1818,1,,Chinese,$$
52509,73f3ada9e675880d,GG Inari (Japanese Tofu Pocket) North York,,5317 Yonge St,Toronto,ON,M2N 5R4,Canada,,,,,,,(647) 563-0824,0,,Japanese,
52510,73fc8a6a94caef0b,Lemon Chicken,,2111 Sheppard Ave E,Toronto,ON,M2J 1W6,Canada,,,,,,,(416) 792-0778,0,,Chinese,
52511,740886603c8de436,Lee Ga,"Mon 4:30pm-9pm, Tue 11:30am-2pm 4:30pm-9pm, Wed-Thu 4:30pm-9pm, Fri 11:30am-2pm 4:30pm-9pm, Sat Noon-2pm 4:30am-9pm, Sun Closed",1902 Robertson Rd,Ottawa,ON,K2H 5B8,Canada,,,soowonchae007@gmail.com,,2017,,(613) 680-2121,0,soowonchae007@gmail.com,Japanese,$$
52512,7412a4f0098434a9,Bao Express | Up to 25% off (SC),"Mon-Fri 9am-9pm, Sat-Sun 8am-9pm",7080 Warden Ave,Markham,ON,L3R 5Y2,Canada,,,,,,,(905) 604-6808,0,,Chinese,
52513,7415655760e6e9d5,Chinese Dumpling House,Daily 11am-10pm,505 HWY-7,Markham,ON,L3T 7T1,Canada,Din Tai,Fung,,,,,(905) 881-1238,1,,Chinese,$
52514,742cef09944bc984,Hey Niu Niu,Daily 11am-9pm,24 Wellesley St W,Toronto,ON,M4Y 2X6,Canada,,,,,,,(416) 551-5529,0,,Chinese,$
52515,7454ac2e3e3c139b,Tenko Sushi,"Mon-Tue 11am-8pm, Wed Closed, Thu 11am-8pm, Fri-Sun 11am-9pm",4450 Walker Rd,Windsor,ON,N8W 3T5,Canada,Mu,Fu,,,,,(519) 966-2888,1,airctek@gmail.com,Japanese,$$
52516,747044292e856a43,Hakka Chopsticks,Daily Noon-10pm,2940 Danforth Ave,Toronto,ON,M4C 1M5,Canada,Leslie,Ming,,,2010,,(647) 352-4888,1,info@hakkachopsticks.ca,Chinese,$
52517,7470c486ce66115a,Maple Dragon Chinese Restaurant,"Mon-Thu 11:30am-9:30pm, Fri 11:30am-10pm, Sat Noon-10pm, Sun Closed",2810 Major MacKenzie Dr,Vaughan,ON,L6A 3L2,Canada,William,Fu,,,,,(905) 832-8855,1,,Chinese,$
52518,749c8e55f9723f3e,Zoelicious,,3494 Eternity Way,Oakville,ON,L6H 0X9,Canada,,,,,,,(647) 801-1838,0,,Chinese,
52519,74b46fa42ecf943a,Ginza,"Mon-Thu 11am-10pm, Fri-Sat 11am-11pm, Sun Noon-10pm",9960 Dufferin St,Vaughan,ON,L6A 4K5,Canada,,,,,1993,,(905) 417-1733,0,,Japanese; Chinese; Thai,$$
52520,74baffcc70c53c21,One Sushi,,500 Rexdale Blvd,Toronto,ON,M9W 6K5,Canada,,,,,,,(647) 588-8328,0,,Japanese,$
52521,74c16e34a7aa2fb1,Namu,"Mon-Tue Closed, Wed-Thu 5pm-9pm, Fri-Sat 5pm-10pm, Sun Closed",186 King St W,Hamilton,ON,L9H 1V4,Canada,,,,,,,(289) 238-8738,0,namumodernrestaurant@gmail.com,Korean; Japanese,$$
52522,74db62ea775092b0,O Sushi,,7485 Tecumseh Rd E,Windsor,ON,N8T 1G2,Canada,,,,,,,(226) 626-8568,0,,Japanese; Chinese,
52523,74efe9d140d6699b,Shanloon Restaurant,Daily 3pm-8:30pm,869 Pembroke St W,Pembroke,ON,K8A 5P5,Canada,,,kong_frank@bell.net,,,,(613) 735-8888,0,,Chinese,$
52524,74effbfbd751f6cc,Scarborough Buffet,,1221 Markham Rd,Toronto,ON,M1H 3E2,Canada,,,,,,,(416) 289-7788,0,,Japanese; Chinese,$$$
52525,74f98354daca7124,Kino's Sushi and Asian Cuisines,"Mon Closed, Tue-Wed 11am-8:30pm, Thu-Sat 11am-9pm, Sun 11am-8:30pm",1730 Bath Rd,Kingston,ON,K7M 4Y2,Canada,,,,,,,(613) 384-3883,0,,Japanese,
52526,750fd1bb7aea0896,Oishii Sushi,"Mon-Fri 9:30am-9pm, Sat 9:30am-6pm, Sun 9:30am-5pm",390 N Front St,Belleville,ON,K8P 3E1,Canada,Kim,Nguyen,,,,,(613) 966-8796,1,,Japanese,
52527,75193b5f8c0ba553,China Garden,"Mon 11:30am-7pm, Tue Closed, Wed-Thu 11:30am-8pm, Fri-Sat 11:30am-8:30pm, Sun 11:30am-8pm",458 Main St E,Powassan,ON,P0H 2L0,Canada,,,,,,,(705) 724-6868,0,,Chinese,$$
52528,7550fd7d783c3c8c,Kou Sushi,"Mon 11am-11pm, Tue Closed, Wed-Sun 11am-11pm",550 HWY-7 E,Richmond Hill,ON,L4B 3Z4,Canada,,,,,,,(905) 237-9729,0,,Korean; Japanese,
52529,75533d8bb32a9949,Kwan Specialty,"Mon-Sat 10am-8pm, Sun 10am-7pm",8261 Woodbine Ave,Markham,ON,L3R 8Z5,Canada,,,,,,,(905) 513-8838,0,,Chinese,
52530,75541a32f15b9dc5,Kais Delight,"Tue-Wed 3pm-8:30pm, Thu-Mon 11:30am-8:30pm",680 King St W,Kingston,ON,K7M 2E8,Canada,David,Bradshaw,,,,,(613) 547-6888,4,kevin@kingstonmall.ca,Chinese,$
52531,757d2b347115cdc6,Matsuda Japanese Cuisine,"Mon 3pm-11pm, Tue Closed, Wed-Sun 3pm-11pm",1300 Don Mills Rd,Toronto,ON,M3B 2W6,Canada,,,matsudacuisine@gmail.com,,,,(416) 391-9188,0,matsudacuisine@gmail.com,Japanese,$$
52532,758cce23daea90fc,Heng Ji | 15% OFF (MK),"Mon-Sat 11am-7pm, Sun Closed",8360 Kennedy Rd,Markham,ON,L3R 9W4,Canada,,,,,,,(226) 978-7281,0,,Chinese,
52533,75917cf93f88f990,Momo Hut & Gardens,"Mon-Thu Noon-9pm, Fri-Sat Noon-10pm, Sun Noon-9pm",401 Danforth Ave,Toronto,ON,M4K 1P1,Canada,,,tnangsetsang66@gmail.com,,,,(416) 363-8580,0,tnangsetsang66@gmail.com,Chinese,$$
52534,75a0342d7d08b7da,Sushi Kiku Japanese Cuisine,Daily 11am-10pm,230 Commerce Valley Dr E,Markham,ON,L3T 7Y3,Canada,Paul,Wang,,,,,(905) 597-8099,1,,Japanese,$$
52535,75b43edf9135f896,Soup Fairy Malatang,Daily 11:30am-9pm,425 Cumberland St,Ottawa,ON,K1N 0B5,Canada,,,,,,,(613) 562-9999,0,,Chinese,$$
52536,75cc060a527153e3,Dragon Delight,"Mon 3pm-10pm, Tue Closed, Wed-Thu 3pm-10pm, Fri-Sat 3pm-11pm, Sun 3pm-10pm",825 St Clair Ave W,Toronto,ON,M6C 1B9,Canada,Jackein,Wong,,,,,(416) 657-1448,1,,Chinese; Thai,$
52537,75cc29724ee3612a,Naija Jollof,,7215 Goreway Dr,Mississauga,ON,L4T 0B4,Canada,,,,,2018,,(905) 676-1515,0,,Japanese; Caribbean,$$
52538,760ea5e823436a7e,Petit-Chef Tang,"Mon Closed, Tue-Sun 11am-8pm",175 Commander Blvd,Toronto,ON,M1S 3M7,Canada,,,,,,,(647) 526-9747,0,,Chinese,
